file_name,num_relations,planning_time,execution_time,cost
15a_at_k_mc_mi_mk.sql,5,-1,-1,64362.79
30a_ci_k_mi_mi_idx_mk_t.sql,6,-1,-1,11491.06
26c_cc_cct1_cct2_ci_mk_n.sql,6,-1,-1,307988.73
13b_cn_kt_mc_t.sql,4,-1,-1,50495.62
17d_ci_mc_n_t.sql,4,-1,-1,212905.41
30c_cc_cct1_cct2_ci_it1_k_mi_mk_t.sql,9,-1,-1,11280.34
31b_ci_cn_it1_it2_mc_mi_mi_idx_mk_t.sql,9,-1,-1,10344.5
19b_ci_it_mc_mi_rt.sql,5,-1,-1,149497.78
28b_cc_cct1_cct2_cn_ct_k_kt_mc_mi_idx_mk_t.sql,11,-1,-1,7501.86
29c_an_cc_cct1_cct2_chn_ci_cn_it3_k_mc_mk_n_pi_rt_t.sql,15,-1,-1,3837.61
27a_cc_cct1_cct2_k_lt_mc_mi_mk_ml_t.sql,10,-1,-1,3243.16
14b_it1_it2_kt_mi_mi_idx_mk_t.sql,7,-1,-1,17835.55
8a_an1_ci_cn_mc.sql,4,-1,-1,52203.67
22d_mc_mi_mi_idx_mk.sql,4,-1,-1,5197579.76
19b_an_ci_mc_mi_t.sql,5,-1,-1,55654.82
22b_cn_ct_k_mc_mi_idx_mk.sql,6,-1,-1,7531.49
22b_it1_kt_mi_t.sql,4,-1,-1,260234.91
31b_ci_k_mi_idx_mk.sql,4,-1,-1,11635.95
33b_it1_it2_kt1_lt_mi_idx1_mi_idx2_ml_t1.sql,8,-1,-1,2419.59
9a_an_chn_ci_mc.sql,4,-1,-1,606192.02
23c_cc_it1_mi_t.sql,4,-1,-1,199427.12
23c_cn_ct_it1_mc_mi_mk.sql,6,-1,-1,273191.29
30c_cc_cct1_cct2_ci_k_mi_idx_mk_t.sql,8,-1,-1,11257.69
27c_cc_cct2_cn_lt_mc_ml_t.sql,7,-1,-1,1838.7
27b_cc_cct1_lt_mc_ml.sql,5,-1,-1,2329.31
28b_cc_cct1_cct2_it2_k_kt_mc_mi_idx_mk_t.sql,10,-1,-1,7497.12
28b_cc_cct2_it2_k_mi_idx_mk_t.sql,7,-1,-1,7494.37
28a_cc_cct1_cct2_cn_ct_it2_kt_mc_mi_idx_t.sql,10,-1,-1,20258.66
29c_chn_ci_k_mk_n_pi_rt_t.sql,8,-1,-1,3848.41
26c_cc_cct1_cct2_mi_idx.sql,4,-1,-1,9991.6
16b_an_ci_mc_n_t.sql,5,-1,-1,8576457.19
27c_cc_cct1_cct2_cn_k_lt_mc_mk_ml_t.sql,10,-1,-1,2901.54
29c_chn_ci_cn_mc_pi_rt_t.sql,7,-1,-1,172848.86
31b_ci_it2_mi_mi_idx.sql,4,-1,-1,31802.59
33b_cn1_cn2_it1_kt2_lt_mc1_mc2_mi_idx1_ml_t2.sql,10,-1,-1,2529.87
29c_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_n_rt.sql,14,-1,-1,3899.92
29c_an_chn_ci_cn_k_mc_mk_pi_rt_t.sql,10,-1,-1,3849.35
28c_cc_cct1_it1_k_mi_mk.sql,6,-1,-1,7641.99
27b_cn_ct_k_lt_mc_mk_ml.sql,7,-1,-1,3824.02
28a_cc_cct1_cct2_it2_mi_idx_t.sql,6,-1,-1,20228.03
14a_it1_it2_kt_mi_mi_idx_mk_t.sql,7,-1,-1,20883.74
28c_cc_cct1_cct2_cn_kt_mc_t.sql,7,-1,-1,17115.57
22b_cn_ct_it1_k_kt_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7499.99
17b_ci_k_mc_mk_t.sql,5,-1,-1,3906.27
29b_cc_cct1_chn_ci_cn_mc_t.sql,7,-1,-1,55552.47
28a_cc_cct1_cct2_cn_it1_it2_k_mc_mi_mi_idx_mk_t.sql,12,-1,-1,7510.34
29a_chn_ci_cn_k_mc_mk_rt_t.sql,8,-1,-1,3827.47
9a_chn_ci_cn_mc_n_t.sql,6,-1,-1,121587.77
33a_lt_mi_idx1_mi_idx2_ml.sql,4,-1,-1,12982.67
26a_cc_cct1_cct2_it2_k_mi_idx_mk_t.sql,8,-1,-1,9984.76
24b_ci_it_mc_mi_mk.sql,5,-1,-1,272607.29
23c_cn_kt_mc_mi_t.sql,5,-1,-1,274492.8
13b_cn_ct_it2_mc_mi.sql,5,-1,-1,288103.77
30a_cc_cct1_ci_it1_it2_k_mi_mi_idx_mk.sql,9,-1,-1,11249.94
22b_cn_ct_it1_it2_mc_mi_mi_idx.sql,7,-1,-1,22893.84
19d_chn_ci_cn_it_mc_mi.sql,6,-1,-1,364496.98
22a_cn_k_mc_mi_idx_mk_t.sql,6,-1,-1,7508.04
30a_ci_mi_mi_idx_t.sql,4,-1,-1,343013.07
28c_cc_cct2_cn_ct_it2_mc_mi_idx_mk_t.sql,9,-1,-1,20420.56
21b_ct_k_mc_mk_t.sql,5,-1,-1,3832.34
29b_an_cc_cct1_chn_ci_it3_mk_n_pi.sql,9,-1,-1,56393.18
30a_cc_cct1_cct2_ci_mi_idx_n_t.sql,7,-1,-1,39298.6
29a_cc_cct1_cct2_ci_it_it3_k_mi_mk_pi_rt_t.sql,12,-1,-1,3858.89
29b_an_ci_k_mk_rt.sql,5,-1,-1,3859.44
20c_cc_cct1_cct2_ci_k_mk_n.sql,7,-1,-1,14352.56
27b_cc_cct1_lt_mk_ml.sql,5,-1,-1,4051.05
14a_k_mi_idx_mk_t.sql,4,-1,-1,7497.47
33c_cn2_it1_lt_mc2_mi_idx1_ml_t1.sql,7,-1,-1,3938.04
29a_an_cc_cct1_ci_cn_mc_rt_t.sql,8,-1,-1,55576.83
31a_it1_k_mc_mi_mk_t.sql,6,-1,-1,11659.01
9a_an_ci_mc_t.sql,4,-1,-1,291450.93
20c_cc_cct2_mk_t.sql,4,-1,-1,72604.28
22b_cn_ct_mc_mi_idx.sql,4,-1,-1,77365.39
29a_ci_it_it3_mi_pi_rt.sql,6,-1,-1,215126.47
23a_cc_ct_kt_mc_mi_mk_t.sql,7,-1,-1,74883.46
12b_cn_ct_it1_mc_mi.sql,5,-1,-1,294448.59
26b_cc_cct1_chn_ci_mk.sql,5,-1,-1,423477.33
27b_cc_cct1_cct2_cn_k_lt_mc_mk_ml_t.sql,10,-1,-1,1343.08
29b_cc_cct1_ci_k_mc_mi_mk_n_pi_rt_t.sql,11,-1,-1,3919.19
23c_cc_cn_ct_it1_kt_mc_mi_t.sql,8,-1,-1,118346.04
8c_ci_mc_n1_rt.sql,4,-1,-1,795229.71
28b_cc_cct1_cct2_ct_mc_mk_t.sql,7,-1,-1,48940.16
27a_cc_cct1_cct2_k_lt_mi_mk_ml_t.sql,9,-1,-1,3242.59
30a_ci_k_mk_n.sql,4,-1,-1,11676.47
29c_ci_it_mi_rt_t.sql,5,-1,-1,250883.36
16a_cn_k_mc_mk_t.sql,5,-1,-1,3825.6
26b_cc_it2_kt_mi_idx_t.sql,5,-1,-1,16430.85
30c_ci_k_mi_mi_idx_mk.sql,5,-1,-1,12277.11
28a_cc_cct2_cn_k_mc_mk.sql,6,-1,-1,7530.52
15c_at_it1_k_mi_mk_t.sql,6,-1,-1,273167.2
33c_cn1_cn2_kt2_lt_mc1_mc2_ml_t2.sql,8,-1,-1,30298.88
30c_cc_cct1_cct2_mi_idx.sql,4,-1,-1,9991.6
25a_it2_k_mi_idx_mk_t.sql,5,-1,-1,8752.11
15a_cn_it1_mc_mi.sql,4,-1,-1,61541.89
29a_cc_cct1_cct2_k_mk_t.sql,6,-1,-1,3825.48
29c_an_cc_cct1_cct2_chn_ci_k_mi_mk_n_rt_t.sql,12,-1,-1,3903.91
9a_an_chn_ci_cn_mc_rt_t.sql,7,-1,-1,137824.97
24a_an_chn_ci_it_mc_mi_n.sql,7,-1,-1,275016.2
22d_k_mc_mi_mi_idx_mk.sql,5,-1,-1,9102.99
28c_cc_cct1_cct2_it2_mi_mi_idx.sql,6,-1,-1,10792.13
28c_cc_k_mc_mk_t.sql,5,-1,-1,7513.86
25c_it2_mi_mi_idx_t.sql,4,-1,-1,33850.23
22d_it1_k_kt_mi_mi_idx_mk_t.sql,7,-1,-1,7525.39
27b_cc_cct1_cn_ct_lt_mc_mi_mk_ml_t.sql,10,-1,-1,2428.23
22d_cn_kt_mc_mk_t.sql,5,-1,-1,276435.61
29b_an_cc_cct2_chn_ci_cn_it_k_mc_mi_mk_n_t.sql,13,-1,-1,3912.46
26a_cc_cct2_chn_ci_it2_k_kt_mi_idx_mk_t.sql,10,-1,-1,13849.6
9c_chn_ci_cn_mc_rt_t.sql,6,-1,-1,178818.01
24a_ci_mc_mi_mk.sql,4,-1,-1,1100623.72
23c_cc_cn_ct_it1_k_kt_mc_mi_mk_t.sql,10,-1,-1,118348.22
27c_cc_cct1_cct2_cn_ct_k_mc_mi_mk.sql,9,-1,-1,3831.5
33a_cn2_it1_kt1_lt_mc1_mc2_mi_idx1_ml_t1.sql,9,-1,-1,3368.48
27b_cc_cct1_k_lt_mi_mk_ml_t.sql,8,-1,-1,3499.97
29c_cc_cct1_cct2_ci_n.sql,5,-1,-1,91985.58
28c_cc_cct1_cct2_it1_mi_t.sql,6,-1,-1,28514.25
27b_cn_k_lt_mc_mi_mk_ml.sql,7,-1,-1,3826.41
28b_cc_cct1_cct2_mc_mi_idx.sql,5,-1,-1,26456.99
29b_an_chn_ci_cn_it_k_mc_mi_mk_n_rt_t.sql,12,-1,-1,3909.99
24b_an_ci_it_mc_mi_mk.sql,6,-1,-1,285619.05
31a_ci_cn_it1_k_mc_mi_mk.sql,7,-1,-1,10718.17
16b_an_ci_cn_mc.sql,4,-1,-1,7101056.08
24a_an_ci_cn_k_mc_mk_n_rt.sql,8,-1,-1,6339.09
26c_cc_cct2_chn_ci_n.sql,5,-1,-1,394165.14
9b_an_ci_rt_t.sql,4,-1,-1,149913.17
19c_ci_mc_rt_t.sql,4,-1,-1,181873.15
24a_an_ci_cn_it_k_mc_mi_mk_n_t.sql,10,-1,-1,6377.83
20a_cc_cct2_k_kt_mk_t.sql,6,-1,-1,12448.24
28a_cc_cct2_k_kt_mc_mk_t.sql,7,-1,-1,7503.12
15a_at_cn_ct_mc.sql,4,-1,-1,47320.76
29c_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_mk_rt_t.sql,13,-1,-1,32800.6
28c_cc_cct2_k_kt_mc_mk_t.sql,7,-1,-1,7499.06
15c_cn_mc_mk_t.sql,4,-1,-1,340926.72
30a_cc_cct1_cct2_ci_k_mi_mk_n.sql,8,-1,-1,11388.61
31c_ci_cn_k_mc_mi_mi_idx_mk.sql,7,-1,-1,11056.92
28c_cc_ct_mc_mi_mk.sql,5,-1,-1,331846.29
29a_an_chn_ci_cn_mc_n.sql,6,-1,-1,56390.52
22b_it1_it2_mc_mi_mi_idx_mk_t.sql,7,-1,-1,20821.96
26c_cc_cct1_cct2_chn_ci_it2_k_kt_mi_idx_mk_t.sql,11,-1,-1,10210.07
30a_cc_cct2_ci_t.sql,4,-1,-1,74856.3
28c_cc_cct1_cct2_ct_it2_k_mc_mi_idx_mk_t.sql,10,-1,-1,7499.53
26b_cc_cct1_cct2_chn_ci.sql,5,-1,-1,105872.21
19b_chn_ci_it_mi.sql,4,-1,-1,262591.4
33c_cn1_it1_it2_lt_mc1_mc2_mi_idx1_mi_idx2_ml.sql,9,-1,-1,3384.62
29c_an_cc_cct1_cct2_chn_ci_cn_it3_k_mc_mi_mk_pi_t.sql,14,-1,-1,3938.17
14b_kt_mi_mi_idx_t.sql,4,-1,-1,55907.5
28c_cc_cct2_mc_mk.sql,4,-1,-1,58179.77
21b_k_mi_mk_t.sql,4,-1,-1,3855.66
19d_ci_mc_rt_t.sql,4,-1,-1,181873.15
26c_ci_k_mi_idx_mk.sql,4,-1,-1,15611.23
9c_an_chn_ci_cn_mc_rt.sql,6,-1,-1,179353.56
29b_cc_cct1_cct2_chn_ci_it_k_mi_mk_n_t.sql,11,-1,-1,3884.05
16c_ci_cn_k_mc_mk_t.sql,6,-1,-1,3845.33
10b_ci_cn_ct_mc_rt.sql,5,-1,-1,48733.71
26c_cc_k_mi_idx_mk.sql,4,-1,-1,14064.89
19d_chn_ci_mi_n.sql,4,-1,-1,891747.56
29a_an_cc_cct1_cct2_chn_ci_it_k_mi_mk_t.sql,11,-1,-1,3849.04
22b_cn_mc_mi_idx_t.sql,4,-1,-1,97098.93
28c_cn_k_mc_mk_t.sql,5,-1,-1,7524.67
11b_cn_ct_mc_ml.sql,4,-1,-1,6917.89
23b_cn_it1_k_mc_mi_mk.sql,6,-1,-1,7769.96
22a_cn_mc_mi_idx_mk.sql,4,-1,-1,236069.2
24b_ci_k_mc_mk_n_t.sql,6,-1,-1,7489.49
23b_cc_kt_mk_t.sql,4,-1,-1,80623.74
33c_lt_mc2_mi_idx2_ml.sql,4,-1,-1,15864.63
31a_ci_k_mc_mi_mk_t.sql,6,-1,-1,11727.58
29c_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_rt_t.sql,12,-1,-1,26505.84
29a_cc_cct2_chn_ci_k_mc_mk.sql,7,-1,-1,3843.31
29b_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_n_rt.sql,14,-1,-1,3900.16
29b_cc_cct1_cct2_ci_it_k_mi_mk.sql,8,-1,-1,3836.12
30a_cc_cct1_cct2_mi.sql,4,-1,-1,97068.65
27c_cc_cct1_cct2_cn_ct_lt_mc_ml_t.sql,9,-1,-1,944.35
29b_cc_cct1_ci_mi.sql,4,-1,-1,422688.44
22a_cn_ct_it2_mc_mi_mi_idx_mk_t.sql,8,-1,-1,20975.98
29a_chn_ci_it_mi_n_rt_t.sql,7,-1,-1,55589.29
33b_cn2_it1_kt1_lt_mc2_mi_idx1_ml_t1.sql,8,-1,-1,2444.36
15a_at_cn_ct_mc_mi_mk_t.sql,7,-1,-1,48922.28
19b_an_chn_ci_mc_rt.sql,5,-1,-1,140423.94
20b_cc_cct1_k_mk_t.sql,5,-1,-1,12473.08
28c_ct_mc_mi_mi_idx.sql,4,-1,-1,388198.03
30a_ci_it1_it2_mi_mi_idx_t.sql,6,-1,-1,26782.98
29b_an_cc_cct2_ci_cn_k_mc_mi_mk_t.sql,10,-1,-1,3836.93
24a_chn_ci_cn_k_mc_mi_mk_n_rt_t.sql,10,-1,-1,6417.98
24b_an_chn_ci_cn_it_k_mc_mi_mk_t.sql,10,-1,-1,6497.59
29a_an_ci_k_mk_rt.sql,5,-1,-1,3859.44
28b_it2_k_mc_mi_idx_mk.sql,5,-1,-1,7492.89
20a_chn_ci_kt_mk_n_t.sql,6,-1,-1,381613.63
20a_cc_cct2_chn_ci_mk_n_t.sql,7,-1,-1,104518.85
20c_chn_ci_kt_t.sql,4,-1,-1,287444.39
33c_it1_it2_kt1_lt_mc1_mi_idx1_mi_idx2_ml_t1.sql,9,-1,-1,3269.69
20c_cc_cct1_cct2_ci_k_mk_t.sql,7,-1,-1,13879.51
29c_an_cc_cct1_cct2_chn_ci_mk_t.sql,8,-1,-1,28359.77
22d_k_kt_mk_t.sql,4,-1,-1,7488.88
8a_an1_ci_mc_rt_t.sql,5,-1,-1,72759.79
29c_ci_k_mk_pi.sql,4,-1,-1,3899.66
24a_an_chn_ci_cn_mc_mi.sql,6,-1,-1,751528.97
29b_an_cc_cct1_cct2_ci_k_mk_rt.sql,8,-1,-1,3831.26
29b_cc_cct2_it_k_mi_mk.sql,6,-1,-1,3854.87
15b_ct_mc_mi_t.sql,4,-1,-1,76298.36
29a_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_n.sql,11,-1,-1,3832.84
24a_chn_ci_it_mi_n_rt_t.sql,7,-1,-1,167123.42
9a_an_ci_mc_rt_t.sql,5,-1,-1,157650.8
28b_cc_cct1_cct2_ct_it1_it2_kt_mc_mi_mi_idx_mk_t.sql,12,-1,-1,17095.53
27a_cc_cct1_ct_k_mc_mk.sql,6,-1,-1,3839.46
28a_cc_cct2_ct_mc_mk.sql,5,-1,-1,96280.48
25c_ci_k_mi_mk.sql,4,-1,-1,12120.6
30c_cc_cct1_cct2_ci_k_mi_mk_t.sql,8,-1,-1,11307.76
29b_an_cc_cct1_cct2_ci_cn_it_k_mc_mi_mk_t.sql,12,-1,-1,3840.42
22d_ct_it1_k_mc_mi_mk_t.sql,7,-1,-1,7666.39
23a_cc_ct_it1_kt_mc_mi_t.sql,7,-1,-1,74870.48
23a_cc_cct1_cn_ct_it1_kt_mc_mi_t.sql,9,-1,-1,58199.37
29c_cc_cct1_cct2_chn_ci_it_mi_n_t.sql,9,-1,-1,32049.33
28a_cc_cct1_cct2_cn_mc_mk.sql,6,-1,-1,48449.05
29a_cc_cct1_chn_ci_cn_mc_rt_t.sql,8,-1,-1,55577.19
22a_cn_ct_it1_it2_mc_mi_mi_idx.sql,7,-1,-1,22893.84
19d_chn_ci_mc_mi_n_rt_t.sql,7,-1,-1,207384.86
25b_ci_k_mi_mk.sql,4,-1,-1,9092.39
27b_cc_cct1_cct2_lt_mc_ml_t.sql,7,-1,-1,1241.6
33a_cn1_it1_kt2_lt_mc1_mi_idx1_mi_idx2_ml_t1_t2.sql,10,-1,-1,3486.26
29b_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_rt_t.sql,14,-1,-1,3871.18
33c_cn1_cn2_it1_kt1_lt_mc1_mc2_mi_idx1_ml_t1_t2.sql,11,-1,-1,3539.86
19a_an_chn_ci_it_mc_mi_n.sql,7,-1,-1,84353.6
19a_an_chn_ci_mi_n_t.sql,6,-1,-1,84592.1
30b_cc_cct1_cct2_ci_it2_k_mi_mi_idx_mk_n_t.sql,11,-1,-1,9330.91
29a_an_cc_cct1_cct2_chn_ci_k_mc_mi_mk_rt_t.sql,12,-1,-1,3865.57
31c_ci_cn_it1_mc_mi_n.sql,6,-1,-1,10783.1
26c_cc_cct1_cct2_chn_ci_n.sql,6,-1,-1,108608.51
24b_chn_ci_it_mi.sql,4,-1,-1,263934.03
26a_cc_cct1_cct2_ci_it2_kt_mi_idx_t.sql,8,-1,-1,9980.28
29b_cc_chn_ci_pi.sql,4,-1,-1,56389.95
33c_it1_it2_kt1_lt_mi_idx1_mi_idx2_ml_t1_t2.sql,9,-1,-1,3269.79
26a_cc_cct1_chn_ci_k_mk_n.sql,7,-1,-1,15957.56
29b_an_cc_cct1_ci_k_mk_n_pi_rt.sql,9,-1,-1,3845.81
24a_an_ci_k_mc_mi_mk_t.sql,7,-1,-1,6273.52
19c_an_chn_ci_it_mi_rt.sql,6,-1,-1,241133.6
24b_an_chn_ci_it_k_mc_mi_mk_rt_t.sql,10,-1,-1,7568.18
16d_cn_mc_mk_t.sql,4,-1,-1,240597.33
28b_cc_cct1_cct2_ct_kt_mc_mi_idx_mk_t.sql,9,-1,-1,27298.12
30b_cc_cct2_ci_it1_k_mi_mk.sql,7,-1,-1,11369.08
31b_ci_cn_mc_mi_mk_n.sql,6,-1,-1,10371.11
27c_cc_cct1_cct2_cn_mc_t.sql,6,-1,-1,22837.91
29c_an_ci_mk_rt.sql,4,-1,-1,291774.03
30a_ci_it2_k_mi_idx_mk_t.sql,6,-1,-1,11242.4
24b_an_chn_ci_cn_k_mc_mk_rt_t.sql,9,-1,-1,6474.07
19c_an_chn_ci_n_rt_t.sql,6,-1,-1,147005.65
27b_cc_cct1_cct2_cn_ct_mc.sql,6,-1,-1,29467.38
15d_at_cn_ct_mc_mi_mk_t.sql,7,-1,-1,324881.46
29c_an_cc_chn_ci_k_mc_mk.sql,7,-1,-1,3924.3
30a_ci_it2_mi_idx_n_t.sql,5,-1,-1,27996.4
23c_cc_cn_ct_k_mc_mk.sql,6,-1,-1,346042.08
15a_at_ct_mc_mi_mk_t.sql,6,-1,-1,55912.96
29c_an_cc_cct1_cct2_ci_t.sql,6,-1,-1,26600.52
24a_an_ci_mc_mk_n_rt_t.sql,7,-1,-1,146412.71
28b_it1_k_mi_mk.sql,4,-1,-1,7770.14
29c_an_cc_cct1_chn_ci_cn_it_it3_k_mc_mi_mk_n_pi_rt_t.sql,16,-1,-1,4003.63
20b_cc_cct1_cct2_k_mk_t.sql,6,-1,-1,12442.08
30c_cc_cct2_ci_mk_t.sql,5,-1,-1,100205.03
29c_an_cc_cct1_cct2_ci_it_k_mi_mk_n_pi_t.sql,12,-1,-1,3930.93
22d_cn_ct_it2_k_mc_mi_idx_mk.sql,7,-1,-1,7511.35
19a_ci_cn_mc_n_rt.sql,5,-1,-1,121582.54
15b_at_cn_ct_k_mc_mk_t.sql,7,-1,-1,6471.02
30a_cc_cct1_cct2_ci_it2_mi_idx_t.sql,7,-1,-1,17484.51
24b_ci_cn_it_k_mc_mi_mk_t.sql,8,-1,-1,6479.13
24b_chn_ci_cn_it_mc_mi_mk_n_rt.sql,9,-1,-1,6510.04
29a_cc_cct1_chn_ci_cn_k_mc_mk_n_t.sql,10,-1,-1,3828.63
29b_an_cc_cct2_chn_ci_it_k_mc_mi_mk_n_pi_rt_t.sql,14,-1,-1,3962.5
28c_cc_cct1_it1_mi.sql,4,-1,-1,201866.73
25c_ci_it1_mi_mk_t.sql,5,-1,-1,278779.64
24a_chn_ci_cn_mc_n_t.sql,6,-1,-1,253537.16
21c_k_lt_mc_mk_ml.sql,5,-1,-1,3822.48
24b_an_chn_ci_cn_mc_n_rt.sql,7,-1,-1,6479.02
10b_cn_ct_mc_t.sql,4,-1,-1,41781.96
28c_cc_cct2_it2_k_mi_idx_mk.sql,6,-1,-1,7501.96
23c_cn_it1_kt_mc_mi_t.sql,6,-1,-1,273165.63
27b_cc_cct1_cct2_cn_ct_lt_mc_ml_t.sql,9,-1,-1,1219.91
31c_ci_it1_k_mi_mk_t.sql,6,-1,-1,11766.48
24b_an_chn_ci_cn_mc_mi_n.sql,7,-1,-1,6538.17
33c_it1_mi_idx1_ml_t1.sql,4,-1,-1,4107.84
28c_cc_cn_ct_it2_k_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7506.85
29a_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_rt_t.sql,12,-1,-1,3830.62
28b_cn_it2_k_mc_mi_mi_idx_mk.sql,7,-1,-1,7496.01
29b_chn_ci_k_mk_rt.sql,5,-1,-1,3859.73
24a_chn_ci_it_mi_mk_n_rt_t.sql,8,-1,-1,168511.49
22d_it1_it2_k_kt_mi_mi_idx_mk_t.sql,8,-1,-1,7505.09
13d_it_kt_mi_miidx_t.sql,5,-1,-1,22510.8
15c_cn_k_mc_mk_t.sql,5,-1,-1,359778.11
15b_at_cn_it1_mc_mi_mk.sql,6,-1,-1,6474.43
22a_ct_k_mc_mk.sql,4,-1,-1,7500.78
31b_ci_cn_mc_mi_idx.sql,4,-1,-1,10342.78
31b_cn_mc_mi_mk.sql,4,-1,-1,10347.14
15c_at_cn_ct_mc_mk_t.sql,6,-1,-1,240130.72
16a_ci_cn_mc_mk_t.sql,5,-1,-1,192687.52
29b_cc_cct1_cct2_it_mc_mi.sql,6,-1,-1,50435.48
22d_k_mc_mi_mk.sql,4,-1,-1,8180.06
26a_ci_k_mi_idx_mk.sql,4,-1,-1,14083.39
29a_an_cc_cct1_cct2_ci_k_mi_mk.sql,8,-1,-1,3838.94
28b_cc_cct1_cct2_cn_it1_it2_mc_mi_mi_idx.sql,9,-1,-1,17132.67
29c_cc_cct1_cct2_ci_cn_k_mc_mk.sql,8,-1,-1,3837.77
31b_ci_it2_k_mi_mi_idx_mk_t.sql,7,-1,-1,11224.44
28a_cc_cct2_cn_ct_mc_mk.sql,6,-1,-1,76121.78
30c_cc_cct1_cct2_ci_it2_k_mi_idx_mk.sql,8,-1,-1,11235.12
12b_cn_ct_it1_it2_mc_mi_mi_idx.sql,7,-1,-1,36814.83
19a_an_ci_cn_mc_n_t.sql,6,-1,-1,83409.35
17c_ci_k_mc_mk_n.sql,5,-1,-1,4429.38
17a_ci_k_mk_n_t.sql,5,-1,-1,4106.78
33a_cn1_lt_mc1_mi_idx1_mi_idx2_ml.sql,6,-1,-1,19228.29
30c_cc_cct1_cct2_ci_k_mi_mk_n.sql,8,-1,-1,11321.27
29b_an_cc_cct1_cct2_ci_it_k_mi_mk_n_pi_rt.sql,12,-1,-1,3896.83
12a_cn_it1_it2_mc_mi_mi_idx_t.sql,7,-1,-1,17000.59
25c_ci_mi_mk_n_t.sql,5,-1,-1,1046539.98
28c_cc_cct1_it1_it2_k_mc_mi_mi_idx_mk.sql,9,-1,-1,7508.2
24b_chn_ci_it_mi_mk.sql,5,-1,-1,265638.42
14c_k_kt_mi_idx_mk_t.sql,5,-1,-1,7496.9
29a_cc_cct2_k_mk.sql,4,-1,-1,3823.9
26b_chn_ci_it2_k_kt_mi_idx_mk_t.sql,8,-1,-1,7495.27
7b_an_ci_it_lt_ml_pi_t.sql,7,-1,-1,9877.86
29a_an_cc_cct1_ci_cn_mc_mi_rt_t.sql,9,-1,-1,55571.33
24a_an_chn_ci_it_k_mc_mi_mk.sql,8,-1,-1,6451.88
11b_cn_ct_lt_mc_mk_ml_t.sql,7,-1,-1,5773.19
29b_cc_cct2_it_k_mi_mk_t.sql,7,-1,-1,3829.22
29c_cc_cct1_cct2_chn_ci_k_mi_mk_n_rt_t.sql,11,-1,-1,3891.92
23c_cn_ct_k_kt_mc_mk_t.sql,7,-1,-1,290327.38
25a_ci_mi_mk_n_t.sql,5,-1,-1,497920.19
31b_it2_k_mi_idx_mk_t.sql,5,-1,-1,11220.5
28c_cc_cct1_cct2_it2_k_kt_mi_idx_mk_t.sql,9,-1,-1,7499.12
29a_cc_cct1_cct2_ci_it_k_mc_mi_mk_n_pi_rt.sql,12,-1,-1,3906.58
32a_mk_ml_t1_t2.sql,4,-1,-1,87890.28
27c_cc_cct1_lt_ml.sql,4,-1,-1,662.56
28a_it1_mc_mi_mi_idx_mk_t.sql,6,-1,-1,156345.98
26a_cc_ci_it2_k_mi_idx_mk_n_t.sql,8,-1,-1,13853.35
8a_an1_ci_n1_rt.sql,4,-1,-1,120791.22
29a_an_cc_cct1_cct2_chn_ci_rt_t.sql,8,-1,-1,17614.86
28c_cc_cct1_cct2_ct_it2_mc_mi_idx_t.sql,8,-1,-1,10265.23
24b_chn_ci_cn_it_mc_mi_mk_t.sql,8,-1,-1,6491.07
24a_chn_ci_it_mi_n_rt.sql,6,-1,-1,153780.04
17b_ci_cn_k_mc_mk.sql,5,-1,-1,4228.84
29a_an_cc_cct1_ci_it_k_mi_mk_n_pi_rt.sql,11,-1,-1,3926.29
9d_chn_ci_mc_n.sql,4,-1,-1,643643.01
30a_cc_cct1_ci_mi_idx_n.sql,5,-1,-1,246659.42
11d_mc_mk_ml_t.sql,4,-1,-1,24312.51
19a_an_chn_ci_mc_mi_n.sql,6,-1,-1,84353.82
15b_it1_k_mi_mk.sql,4,-1,-1,257719.17
19d_an_ci_cn_mc_n.sql,5,-1,-1,633634.79
23c_cn_it1_mc_mi.sql,4,-1,-1,273180.02
31a_ci_cn_mc_mi_mk_n_t.sql,7,-1,-1,11261.67
31c_cn_k_mc_mk.sql,4,-1,-1,11216.47
23b_cc_k_kt_mi_mk_t.sql,6,-1,-1,7496.09
31b_it1_k_mi_mk.sql,4,-1,-1,11657.91
24a_chn_ci_it_k_mc_mi_mk_rt_t.sql,9,-1,-1,6314.74
19a_an_ci_mi_rt_t.sql,5,-1,-1,211641.48
27b_cc_cn_k_lt_mc_mi_mk_ml.sql,8,-1,-1,3826.9
29c_an_cc_chn_ci_it_k_mi_mk_t.sql,9,-1,-1,3885.25
31c_cn_mc_mi_mi_idx_t.sql,5,-1,-1,10855.96
29c_an_ci_k_mk_t.sql,5,-1,-1,3850.85
26a_cc_cct1_chn_ci_mi_idx.sql,5,-1,-1,78364.8
27b_cc_cct1_k_mc_mk_ml.sql,6,-1,-1,3830.83
